WKT,Longitude,Latitude,Route Name,Route Number
POINT (120.984589719708 14.6058021197085),120.9845897,14.60580212,Blumentritt - Libertad (via Mabini & Quiapo),52
POINT (120.9833302 14.5972897),120.9833302,14.5972897,Blumentritt - Libertad (via Mabini & Quiapo),52
POINT (120.9833302 14.5972897),120.9833302,14.5972897,Blumentritt - Libertad (via Mabini & Quiapo),52
POINT (120.980809919708 14.5942531697085),120.9808099,14.59425317,Blumentritt - Libertad (via Mabini & Quiapo),52
POINT (120.9750843 14.5826472),120.9750843,14.5826472,Blumentritt - Libertad (via Mabini & Quiapo),52
POINT (120.979333819708 14.5885644197085),120.9793338,14.58856442,Blumentritt - Libertad (via Mabini & Quiapo),52
POINT (120.977382769708 14.5841114697085),120.9773828,14.58411147,Blumentritt - Libertad (via Mabini & Quiapo),52
POINT (120.977382769708 14.5841114697085),120.9773828,14.58411147,Blumentritt - Libertad (via Mabini & Quiapo),52
POINT (120.9851227 14.5694926),120.9851227,14.5694926,Blumentritt - Libertad (via Mabini & Quiapo),52
POINT (120.9782401 14.5804762),120.9782401,14.5804762,Blumentritt - Libertad (via Mabini & Quiapo),52
POINT (120.986141653122 14.5649187619732),120.9861417,14.56491876,Blumentritt - Libertad (via Mabini & Quiapo),52
POINT (120.980557019708 14.5747609197085),120.980557,14.57476092,Blumentritt - Libertad (via Mabini & Quiapo),52
POINT (120.984460253269 14.5707332382114),120.9844603,14.57073324,Blumentritt - Libertad (via Mabini & Quiapo),52
POINT (120.986141653122 14.5649187619732),120.9861417,14.56491876,Blumentritt - Libertad (via Mabini & Quiapo),52
POINT (120.984460253269 14.5707332382114),120.9844603,14.57073324,Blumentritt - Libertad (via Mabini & Quiapo),52
POINT (120.986141653122 14.5649187619732),120.9861417,14.56491876,Blumentritt - Libertad (via Mabini & Quiapo),52
POINT (120.984859619708 14.5635902197085),120.9848596,14.56359022,Blumentritt - Libertad (via Mabini & Quiapo),52
POINT (120.987150020861 14.5644979924605),120.98715,14.56449799,Blumentritt - Libertad (via Mabini & Quiapo),52
POINT (120.990241119708 14.5688455197085),120.9902411,14.56884552,Blumentritt - Libertad (via Mabini & Quiapo),52
POINT (120.989496419708 14.5553593197085),120.9894964,14.55535932,Blumentritt - Libertad (via Mabini & Quiapo),52
POINT (120.9861736 14.5513443999999),120.9861736,14.5513444,Blumentritt - Libertad (via Mabini & Quiapo),52
POINT (120.9861736 14.5513443999999),120.9861736,14.5513444,Blumentritt - Libertad (via Mabini & Quiapo),52
POINT (120.9861736 14.5513443999999),120.9861736,14.5513444,Blumentritt - Libertad (via Mabini & Quiapo),52
POINT (120.9926156 14.5469116999999),120.9926156,14.5469117,Blumentritt - Libertad (via Mabini & Quiapo),52
POINT (120.9962356 14.5348332),120.9962356,14.5348332,Blumentritt - Libertad (via Mabini & Quiapo),52
POINT (120.9926156 14.5469116999999),120.9926156,14.5469117,Blumentritt - Libertad (via Mabini & Quiapo),52
POINT (120.9962356 14.5348332),120.9962356,14.5348332,Blumentritt - Libertad (via Mabini & Quiapo),52
POINT (120.973354243868 14.5840794040272),120.9733542,14.5840794,Blumentritt - Pier South via Santa Cruz,53
POINT (120.979113119708 14.595415),120.9791131,14.595415,Blumentritt - Pier South via Santa Cruz,53
POINT (120.9790281 14.5988986),120.9790281,14.5988986,Blumentritt - Pier South via Santa Cruz,53
POINT (120.979333119708 14.5989416197085),120.9793331,14.59894162,Blumentritt - Pier South via Santa Cruz,53
POINT (120.9790281 14.5988986),120.9790281,14.5988986,Blumentritt - Pier South via Santa Cruz,53
POINT (120.982768019708 14.5981755197085),120.982768,14.59817552,Blumentritt - Pier South via Santa Cruz,53
POINT (120.982768019708 14.5981755197085),120.982768,14.59817552,Blumentritt - Pier South via Santa Cruz,53
POINT (120.982768019708 14.5981755197085),120.982768,14.59817552,Blumentritt - Pier South via Santa Cruz,53
POINT (120.9790281 14.5988986),120.9790281,14.5988986,Blumentritt - Pier South via Santa Cruz,53
POINT (120.9790281 14.5988986),120.9790281,14.5988986,Blumentritt - Pier South via Santa Cruz,53
POINT (120.980961269708 14.6130269197085),120.9809613,14.61302692,Blumentritt - Pier South via Santa Cruz,53
POINT (120.981209619708 14.6110566697085),120.9812096,14.61105667,Blumentritt - Pier South via Santa Cruz,53
POINT (120.982346436248 14.6143941497591),120.9823464,14.61439415,Blumentritt - Pier South via Santa Cruz,53
POINT (120.982530724697 14.6156355339654),120.9825307,14.61563553,Blumentritt - Pier South via Santa Cruz,53
POINT (120.982893116117 14.6225982673945),120.9828931,14.62259827,Blumentritt - Pier South via Santa Cruz,53
POINT (120.981499419708 14.6215558197085),120.9814994,14.62155582,Blumentritt - Pier South via Santa Cruz,53
POINT (120.986283119708 14.6020735),120.9862831,14.6020735,Dapitan - Delos Reyes / P. Campa via Andalucia/Laong Laan,54
POINT (120.9880394 14.6052594999999),120.9880394,14.6052595,Dapitan - Delos Reyes / P. Campa via Andalucia/Laong Laan,54
POINT (120.9927227 14.6208307),120.9927227,14.6208307,Dapitan - Delos Reyes / P. Campa via Andalucia/Laong Laan,54
POINT (120.987150020861 14.5644979924605),120.98715,14.56449799,Kamuning - Vito Cruz via E. Rodriguez A. Mabini,55
POINT (120.984859619708 14.5635902197085),120.9848596,14.56359022,Kamuning - Vito Cruz via E. Rodriguez A. Mabini,55
POINT (120.984464925505 14.5708133376985),120.9844649,14.57081334,Kamuning - Vito Cruz via E. Rodriguez A. Mabini,55
POINT (120.986141653122 14.5649187619732),120.9861417,14.56491876,Kamuning - Vito Cruz via E. Rodriguez A. Mabini,55
POINT (120.984460253269 14.5707332382114),120.9844603,14.57073324,Kamuning - Vito Cruz via E. Rodriguez A. Mabini,55
POINT (120.986141653122 14.5649187619732),120.9861417,14.56491876,Kamuning - Vito Cruz via E. Rodriguez A. Mabini,55
POINT (120.984460253269 14.5707332382114),120.9844603,14.57073324,Kamuning - Vito Cruz via E. Rodriguez A. Mabini,55
POINT (120.986141653122 14.5649187619732),120.9861417,14.56491876,Kamuning - Vito Cruz via E. Rodriguez A. Mabini,55
POINT (120.980557019708 14.5747609197085),120.980557,14.57476092,Kamuning - Vito Cruz via E. Rodriguez A. Mabini,55
POINT (120.979215369708 14.5786881697085),120.9792154,14.57868817,Kamuning - Vito Cruz via E. Rodriguez A. Mabini,55
POINT (120.9782401 14.5804762),120.9782401,14.5804762,Kamuning - Vito Cruz via E. Rodriguez A. Mabini,55
POINT (120.9851227 14.5694926),120.9851227,14.5694926,Kamuning - Vito Cruz via E. Rodriguez A. Mabini,55
POINT (120.9750843 14.5826472),120.9750843,14.5826472,Kamuning - Vito Cruz via E. Rodriguez A. Mabini,55
POINT (120.993836504809 14.5652642742788),120.9938365,14.56526427,Kamuning - Vito Cruz via E. Rodriguez A. Mabini,55
POINT (120.9750843 14.5826472),120.9750843,14.5826472,Kamuning - Vito Cruz via E. Rodriguez A. Mabini,55
POINT (120.9833302 14.5972897),120.9833302,14.5972897,Kamuning - Vito Cruz via E. Rodriguez A. Mabini,55
POINT (120.986690419708 14.6039105197085),120.9866904,14.60391052,Kamuning - Vito Cruz via E. Rodriguez A. Mabini,55
POINT (120.988143669708 14.6088467197085),120.9881437,14.60884672,Kamuning - Vito Cruz via E. Rodriguez A. Mabini,55
POINT (120.988143669708 14.6088467197085),120.9881437,14.60884672,Kamuning - Vito Cruz via E. Rodriguez A. Mabini,55
POINT (120.991359019708 14.6080435197085),120.991359,14.60804352,Kamuning - Vito Cruz via E. Rodriguez A. Mabini,55
POINT (120.9880394 14.6052594999999),120.9880394,14.6052595,Kamuning - Vito Cruz via E. Rodriguez A. Mabini,55
POINT (120.9880394 14.6052594999999),120.9880394,14.6052595,Kamuning - Vito Cruz via E. Rodriguez A. Mabini,55
POINT (120.997235619708 14.6135330197085),120.9972356,14.61353302,Kamuning - Vito Cruz via E. Rodriguez A. Mabini,55
POINT (120.9880394 14.6052594999999),120.9880394,14.6052595,Kamuning - Vito Cruz via E. Rodriguez A. Mabini,55
POINT (120.9957848 14.6144637999999),120.9957848,14.6144638,Kamuning - Vito Cruz via E. Rodriguez A. Mabini,55
POINT (121.002505669708 14.6135162197085),121.0025057,14.61351622,Kamuning - Vito Cruz via E. Rodriguez A. Mabini,55
POINT (121.011494519708 14.6163908697085),121.0114945,14.61639087,Kamuning - Vito Cruz via E. Rodriguez A. Mabini,55
POINT (121.0016124 14.6150057),121.0016124,14.6150057,Kamuning - Vito Cruz via E. Rodriguez A. Mabini,55
POINT (121.012549552125 14.6184653409801),121.0125496,14.61846534,Kamuning - Vito Cruz via E. Rodriguez A. Mabini,55
POINT (121.016209769708 14.6186711197084),121.0162098,14.61867112,Kamuning - Vito Cruz via E. Rodriguez A. Mabini,55
POINT (121.041521619708 14.6229412197085),121.0415216,14.62294122,Kamuning - Vito Cruz via E. Rodriguez A. Mabini,55
POINT (121.020631569708 14.6199977697085),121.0206316,14.61999777,Kamuning - Vito Cruz via E. Rodriguez A. Mabini,55
POINT (121.024088619708 14.6210885197085),121.0240886,14.62108852,Kamuning - Vito Cruz via E. Rodriguez A. Mabini,55
POINT (121.026707419708 14.6216131197085),121.0267074,14.62161312,Kamuning - Vito Cruz via E. Rodriguez A. Mabini,55
POINT (121.029128419708 14.6228617197085),121.0291284,14.62286172,Kamuning - Vito Cruz via E. Rodriguez A. Mabini,55
POINT (121.0320766 14.6236701),121.0320766,14.6236701,Kamuning - Vito Cruz via E. Rodriguez A. Mabini,55
POINT (121.03351 14.6267988),121.03351,14.6267988,Kamuning - Vito Cruz via E. Rodriguez A. Mabini,55
POINT (121.036092169708 14.6231979697085),121.0360922,14.62319797,Kamuning - Vito Cruz via E. Rodriguez A. Mabini,55
POINT (121.03351 14.6267988),121.03351,14.6267988,Kamuning - Vito Cruz via E. Rodriguez A. Mabini,55
POINT (121.03351 14.6267988),121.03351,14.6267988,Kamuning - Vito Cruz via E. Rodriguez A. Mabini,55
POINT (121.043513919708 14.6290912197085),121.0435139,14.62909122,Kamuning - Vito Cruz via E. Rodriguez A. Mabini,55
POINT (120.9976694 14.5692133),120.9976694,14.5692133,San Andres-P. Faura,56
POINT (120.9969352 14.5536890999999),120.9969352,14.5536891,San Andres-P. Faura,56
POINT (120.9847642 14.5711007),120.9847642,14.5711007,San Andres-P. Faura,56
POINT (120.9875425 14.5714506),120.9875425,14.5714506,San Andres-P. Faura,56
POINT (120.986660919708 14.5795232197085),120.9866609,14.57952322,San Andres-P. Faura,56
POINT (120.984698219708 14.5785440197085),120.9846982,14.57854402,San Andres-P. Faura,56
POINT (120.982241219708 14.5770639197085),120.9822412,14.57706392,San Andres-P. Faura,56
POINT (120.980540819708 14.5763492197085),120.9805408,14.57634922,San Andres-P. Faura,56
POINT (120.981887296077 14.5912223897263),120.9818873,14.59122239,"Arroceros - Project 2 & 3 via Timog, Quezon Ave.",57
POINT (120.9750843 14.5826472),120.9750843,14.5826472,"Arroceros - Project 2 & 3 via Timog, Quezon Ave.",57
POINT (120.9833302 14.5972897),120.9833302,14.5972897,"Arroceros - Project 2 & 3 via Timog, Quezon Ave.",57
POINT (120.986690419708 14.6039105197085),120.9866904,14.60391052,"Arroceros - Project 2 & 3 via Timog, Quezon Ave.",57
POINT (120.988143669708 14.6088467197085),120.9881437,14.60884672,"Arroceros - Project 2 & 3 via Timog, Quezon Ave.",57
POINT (120.988143669708 14.6088467197085),120.9881437,14.60884672,"Arroceros - Project 2 & 3 via Timog, Quezon Ave.",57
POINT (120.991986119708 14.6098287197085),120.9919861,14.60982872,"Arroceros - Project 2 & 3 via Timog, Quezon Ave.",57
POINT (120.9880394 14.6052594999999),120.9880394,14.6052595,"Arroceros - Project 2 & 3 via Timog, Quezon Ave.",57
POINT (120.9880394 14.6052594999999),120.9880394,14.6052595,"Arroceros - Project 2 & 3 via Timog, Quezon Ave.",57
POINT (120.997235619708 14.6135330197085),120.9972356,14.61353302,"Arroceros - Project 2 & 3 via Timog, Quezon Ave.",57
POINT (120.9880394 14.6052594999999),120.9880394,14.6052595,"Arroceros - Project 2 & 3 via Timog, Quezon Ave.",57
POINT (121.001509019708 14.6176327197085),121.001509,14.61763272,"Arroceros - Project 2 & 3 via Timog, Quezon Ave.",57
POINT (121.002987219708 14.6186966197085),121.0029872,14.61869662,"Arroceros - Project 2 & 3 via Timog, Quezon Ave.",57
POINT (121.005634469708 14.6214894197085),121.0056345,14.62148942,"Arroceros - Project 2 & 3 via Timog, Quezon Ave.",57
POINT (120.9991032 14.6175311),120.9991032,14.6175311,"Arroceros - Project 2 & 3 via Timog, Quezon Ave.",57
POINT (120.9991032 14.6175311),120.9991032,14.6175311,"Arroceros - Project 2 & 3 via Timog, Quezon Ave.",57
POINT (121.009182719708 14.6250373697085),121.0091827,14.62503737,"Arroceros - Project 2 & 3 via Timog, Quezon Ave.",57
POINT (120.9991032 14.6175311),120.9991032,14.6175311,"Arroceros - Project 2 & 3 via Timog, Quezon Ave.",57
POINT (121.015639069708 14.6298284697085),121.0156391,14.62982847,"Arroceros - Project 2 & 3 via Timog, Quezon Ave.",57
POINT (121.020806519708 14.6331148697085),121.0208065,14.63311487,"Arroceros - Project 2 & 3 via Timog, Quezon Ave.",57
POINT (121.017760019708 14.6319817197085),121.01776,14.63198172,"Arroceros - Project 2 & 3 via Timog, Quezon Ave.",57
POINT (120.9991032 14.6175311),120.9991032,14.6175311,"Arroceros - Project 2 & 3 via Timog, Quezon Ave.",57
POINT (121.024718219708 14.6358846197085),121.0247182,14.63588462,"Arroceros - Project 2 & 3 via Timog, Quezon Ave.",57
POINT (121.025290019708 14.6359512697085),121.02529,14.63595127,"Arroceros - Project 2 & 3 via Timog, Quezon Ave.",57
POINT (121.0249093 14.6323327),121.0249093,14.6323327,"Arroceros - Project 2 & 3 via Timog, Quezon Ave.",57
POINT (121.041209119708 14.6302076697085),121.0412091,14.63020767,"Arroceros - Project 2 & 3 via Timog, Quezon Ave.",57
POINT (121.03351 14.6267988),121.03351,14.6267988,"Arroceros - Project 2 & 3 via Timog, Quezon Ave.",57
POINT (121.036092169708 14.6231979697085),121.0360922,14.62319797,"Arroceros - Project 2 & 3 via Timog, Quezon Ave.",57
POINT (121.03351 14.6267988),121.03351,14.6267988,"Arroceros - Project 2 & 3 via Timog, Quezon Ave.",57
POINT (121.03351 14.6267988),121.03351,14.6267988,"Arroceros - Project 2 & 3 via Timog, Quezon Ave.",57
POINT (121.043513919708 14.6290912197085),121.0435139,14.62909122,"Arroceros - Project 2 & 3 via Timog, Quezon Ave.",57
POINT (121.046066019708 14.6298638197085),121.046066,14.62986382,"Arroceros - Project 2 & 3 via Timog, Quezon Ave.",57
POINT (121.048480419708 14.6305565197085),121.0484804,14.63055652,"Arroceros - Project 2 & 3 via Timog, Quezon Ave.",57
POINT (121.057528419708 14.6331479197085),121.0575284,14.63314792,"Arroceros - Project 2 & 3 via Timog, Quezon Ave.",57
POINT (121.057793919708 14.6319471197085),121.0577939,14.63194712,"Arroceros - Project 2 & 3 via Timog, Quezon Ave.",57
POINT (121.059716769708 14.6300720197085),121.0597168,14.63007202,"Arroceros - Project 2 & 3 via Timog, Quezon Ave.",57
POINT (121.059726619708 14.6294633197085),121.0597266,14.62946332,"Arroceros - Project 2 & 3 via Timog, Quezon Ave.",57
POINT (121.061707619708 14.6272507197085),121.0617076,14.62725072,"Arroceros - Project 2 & 3 via Timog, Quezon Ave.",57
POINT (121.063100669708 14.6272763197085),121.0631007,14.62727632,"Arroceros - Project 2 & 3 via Timog, Quezon Ave.",57
POINT (121.0628914 14.628192),121.0628914,14.628192,"Arroceros - Project 2 & 3 via Timog, Quezon Ave.",57
POINT (121.067510919708 14.6288108197085),121.0675109,14.62881082,"Arroceros - Project 2 & 3 via Timog, Quezon Ave.",57
POINT (120.937720791828 14.6720815853915),120.9377208,14.67208159,Divisoria-Navotas via H. Lopez,58
POINT (120.940912310023 14.6707951791578),120.9409123,14.67079518,Divisoria-Navotas via H. Lopez,58
POINT (120.942015796553 14.6699192418702),120.9420158,14.66991924,Divisoria-Navotas via H. Lopez,58
POINT (120.9430995213 14.6683174333056),120.9430995,14.66831743,Divisoria-Navotas via H. Lopez,58
POINT (120.944298055317 14.66674782386),120.9442981,14.66674782,Divisoria-Navotas via H. Lopez,58
POINT (120.945306588943 14.6630419807738),120.9453066,14.66304198,Divisoria-Navotas via H. Lopez,58
POINT (120.950420192475 14.6511632758378),120.9504202,14.65116328,Divisoria-Navotas via H. Lopez,58
POINT (120.951081256068 14.6489179227383),120.9510813,14.64891792,Divisoria-Navotas via H. Lopez,58
POINT (120.953389707502 14.6450103363568),120.9533897,14.64501034,Divisoria-Navotas via H. Lopez,58
POINT (120.95486147546 14.6429698190976),120.9548615,14.64296982,Divisoria-Navotas via H. Lopez,58
POINT (120.95617072027 14.6413274064369),120.9561707,14.64132741,Divisoria-Navotas via H. Lopez,58
POINT (120.959976049102 14.6374625251281),120.959976,14.63746253,Divisoria-Navotas via H. Lopez,58
POINT (120.962133017014 14.6353192386077),120.962133,14.63531924,Divisoria-Navotas via H. Lopez,58
POINT (120.963662318042 14.6319816506031),120.9636623,14.63198165,Divisoria-Navotas via H. Lopez,58
POINT (120.964668233227 14.6297602488916),120.9646682,14.62976025,Divisoria-Navotas via H. Lopez,58
POINT (120.965927828644 14.626998292008),120.9659278,14.62699829,Divisoria-Navotas via H. Lopez,58
POINT (120.96786881111 14.6241833440956),120.9678688,14.62418334,Divisoria-Navotas via H. Lopez,58
POINT (120.970465422413 14.6229786858589),120.9704654,14.62297869,Divisoria-Navotas via H. Lopez,58
POINT (120.972198321084 14.6220830091314),120.9721983,14.62208301,Divisoria-Navotas via H. Lopez,58
POINT (120.971526780842 14.6201615351785),120.9715268,14.62016154,Divisoria-Navotas via H. Lopez,58
POINT (120.970829745749 14.6183541967093),120.9708297,14.6183542,Divisoria-Navotas via H. Lopez,58
POINT (120.967622223396 14.6091674437417),120.9676222,14.60916744,Divisoria-Navotas via H. Lopez,58
POINT (120.967293003043 14.6082375288356),120.967293,14.60823753,Divisoria-Navotas via H. Lopez,58
POINT (120.967459602492 14.6070538099991),120.9674596,14.60705381,Divisoria-Navotas via H. Lopez,58
POINT (120.982217248453 14.5892774690679),120.9822172,14.58927747,Arroceros-Dapitan via Andalucia,59
POINT (120.9833302 14.5972897),120.9833302,14.5972897,Arroceros-Dapitan via Andalucia,59
POINT (120.984589719708 14.6058021197085),120.9845897,14.60580212,Arroceros-Dapitan via Andalucia,59
POINT (120.9847642 14.6045196),120.9847642,14.6045196,Arroceros-Dapitan via Andalucia,59
POINT (120.9847642 14.6045196),120.9847642,14.6045196,Arroceros-Dapitan via Andalucia,59
POINT (120.98758607685 14.612908420948),120.9875861,14.61290842,Arroceros-Dapitan via Andalucia,59
POINT (120.9861981 14.6109975),120.9861981,14.6109975,Arroceros-Dapitan via Andalucia,59
POINT (120.9961558 14.6208207999999),120.9961558,14.6208208,Arroceros-Dapitan via Andalucia,59
POINT (120.991283648535 14.6163715044666),120.9912836,14.6163715,Arroceros-Dapitan via Andalucia,59
POINT (120.9961558 14.6208207999999),120.9961558,14.6208208,Arroceros-Dapitan via Andalucia,59
